cv_index,cv_position,rank,job_index,job_position,job_company,job_location,cosine_score
98,Executive/ Sr. Executive -IT,8,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.4416
98,Executive/ Sr. Executive -IT,9,287,Software Development Manager,Lab126,"Seattle, WA",0.4415
98,Executive/ Sr. Executive -IT,10,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.4412
99,"Full Stack Developer (Python,React js)",1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.6087
99,"Full Stack Developer (Python,React js)",2,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5834
99,"Full Stack Developer (Python,React js)",3,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5802
99,"Full Stack Developer (Python,React js)",4,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5723
99,"Full Stack Developer (Python,React js)",5,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5722
99,"Full Stack Developer (Python,React js)",6,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5693
99,"Full Stack Developer (Python,React js)",7,88,Sales Engineer,Anaconda,"Austin, TX",0.5543
99,"Full Stack Developer (Python,React js)",8,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.5463
99,"Full Stack Developer (Python,React js)",9,287,Software Development Manager,Lab126,"Seattle, WA",0.5455
99,"Full Stack Developer (Python,React js)",10,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5396
100,Mechanical Engineer,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5246
100,Mechanical Engineer,2,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.5187
100,Mechanical Engineer,3,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5155
100,Mechanical Engineer,4,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5009
100,Mechanical Engineer,5,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4902
100,Mechanical Engineer,6,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.482
100,Mechanical Engineer,7,287,Software Development Manager,Lab126,"Seattle, WA",0.4808
100,Mechanical Engineer,8,376,Data Scientist.,Lorven Technologies,"New York, NY",0.479
100,Mechanical Engineer,9,5,Senior Architect 1,Nielsen,"Chicago, IL 60647",0.4751
100,Mechanical Engineer,10,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4748
101,Data Science Engineer,1,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5117
101,Data Science Engineer,2,169,Project Engineer II - Electronic Systems Integration & Test (659059) - Security clearance required,Ball Aerospace,"Boulder, CO",0.4559
101,Data Science Engineer,3,357,Industrial Operations Manager (663748),Ball Aerospace,"Boulder, CO",0.4525
101,Data Science Engineer,4,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4409
101,Data Science Engineer,5,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.4271
101,Data Science Engineer,6,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.4262
101,Data Science Engineer,7,218,Detector Engineering Systems Engineer (663686) - Security Clearance Required,Ball Aerospace,"Boulder, CO",0.4252
101,Data Science Engineer,8,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.4239
101,Data Science Engineer,9,93,Environmental Scientist,Eagle SNG,"Parsippany, NJ",0.4234
101,Data Science Engineer,10,332,QA Engineer,Schireson,"Boston, MA",0.4221
102,Mechanical Engineer,1,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5413
102,Mechanical Engineer,2,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.4846
102,Mechanical Engineer,3,233,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.4728
102,Mechanical Engineer,4,229,"Director, Data Science",84.51°,"Chicago, IL",0.4709
102,Mechanical Engineer,5,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.4631
102,Mechanical Engineer,6,336,"Data Scientist, Machine Learning & AI",Etsy,"Brooklyn, NY",0.4621
102,Mechanical Engineer,7,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.4547
102,Mechanical Engineer,8,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.4439
102,Mechanical Engineer,9,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.4437
102,Mechanical Engineer,10,374,Sr Deep Learning Software Engineer,NVIDIA,"Boulder, CO 80302",0.4426
103,Executive - VAT,1,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.5246
103,Executive - VAT,2,312,Data Scientist II,Elevate,"San Diego, CA",0.5015
103,Executive - VAT,3,86,"Principal, Data Scientist",Smith Hanley Associates,"San Francisco, CA",0.4988
103,Executive - VAT,4,373,Data Scientist,Inspire Brands,"Atlanta, GA",0.4846
103,Executive - VAT,5,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.4844
103,Executive - VAT,6,180,Program Manager,JD.com,"Mountain View, CA",0.4832
103,Executive - VAT,7,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4743
103,Executive - VAT,8,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.4713
103,Executive - VAT,9,106,Pricing & Promotions Data Scientist,Groupon,"Chicago, IL 60654",0.4645
103,Executive - VAT,10,246,Sr. Media Planner (Los Angeles),BuzzFeed,"Los Angeles, CA 90036",0.4633
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",1,357,Industrial Operations Manager (663748),Ball Aerospace,"Boulder, CO",0.552
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",2,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5487
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",3,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5381
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",4,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.5335
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",5,236,Data & Analytics Training Coordinator,Allstate,"Menlo Park, CA 94026",0.5251
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",6,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5189
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",7,21,Data Scientist,Diverse Lynx,"New York, NY",0.5181
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",8,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.5131
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",9,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.51
104,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",10,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.5097
105,Sr.Officer / Executive - Internal Audit,1,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.5515
105,Sr.Officer / Executive - Internal Audit,2,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5037
105,Sr.Officer / Executive - Internal Audit,3,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4995
105,Sr.Officer / Executive - Internal Audit,4,312,Data Scientist II,Elevate,"San Diego, CA",0.493
105,Sr.Officer / Executive - Internal Audit,5,362,Data Scientist I,Carney,"Washington, DC",0.4911
105,Sr.Officer / Executive - Internal Audit,6,383,Data Science Curriculum Developer,Galvanize,"San Francisco, CA",0.4855
105,Sr.Officer / Executive - Internal Audit,7,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4849
105,Sr.Officer / Executive - Internal Audit,8,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4824
105,Sr.Officer / Executive - Internal Audit,9,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.4805
105,Sr.Officer / Executive - Internal Audit,10,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4766
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",1,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.6104
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",2,312,Data Scientist II,Elevate,"San Diego, CA",0.6033
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",3,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.6021
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",4,229,"Director, Data Science",84.51°,"Chicago, IL",0.577
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",5,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5763
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",6,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.5688
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",7,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.5681
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",8,361,Data Engineer,Gallup,"Atlanta, GA",0.5551
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",9,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5525
106,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",10,16,"Data Scientist, Mid",Booz Allen Hamilton,"Washington, DC",0.5513
107,HR Officer,1,93,Environmental Scientist,Eagle SNG,"Parsippany, NJ",0.4243
107,HR Officer,2,138,Process Development Scientist I,Prometheus Laboratories Inc.,"San Diego, CA 92121",0.421
107,HR Officer,3,161,Implementation Scientist,Atlas Research,"Washington, DC 20005",0.4099
107,HR Officer,4,358,Associate Director Signal Management,Takeda Pharmaceutical,"Boston, MA",0.4054
107,HR Officer,5,394,Senior Security Technical Program Manager,The Climate Corporation,"Seattle, WA",0.403
107,HR Officer,6,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.3969
107,HR Officer,7,219,Data and Policy Analyst - Statistical Programmer,Acumen LLC,"Burlingame, CA 94010",0.3965
107,HR Officer,8,71,Research Analyst,NORC at the University of Chicago,"Chicago, IL",0.3937
107,HR Officer,9,134,Academic Personnel Specialist,UCLA,"Los Angeles, CA",0.3863
107,HR Officer,10,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.3817
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,1,93,Environmental Scientist,Eagle SNG,"Parsippany, NJ",0.5259
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,2,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.5223
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,3,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5129
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,4,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.4918
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,5,138,Process Development Scientist I,Prometheus Laboratories Inc.,"San Diego, CA 92121",0.4912
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,6,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.487
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,7,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.4839
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,8,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4824
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,9,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.4764
108,Head of Internal Control & Compliance (ICC) - SEVP/DMD,10,237,Research Analyst Intern - Blockchain,Fresh Digital Group,"New York, NY 10038 ",0.4668
109,Civil Engineer,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4455
109,Civil Engineer,2,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4393
109,Civil Engineer,3,399,Operations Research Analyst,Grant Thornton,"Washington, DC 20036",0.4317
109,Civil Engineer,4,237,Research Analyst Intern - Blockchain,Fresh Digital Group,"New York, NY 10038 ",0.4248
109,Civil Engineer,5,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.4239
109,Civil Engineer,6,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.414
109,Civil Engineer,7,28,Executive Director - Finance Decision Sciences,JP Morgan Chase,"Chicago, IL 60603",0.4134
109,Civil Engineer,8,314,Quantitative Finance Analyst,Bank of America,"Atlanta, GA 30308 ",0.4125
109,Civil Engineer,9,242,Manager - Cognitive Data Scientist Natural Language Processing,KPMG,"Atlanta, GA 30338",0.4107
109,Civil Engineer,10,312,Data Scientist II,Elevate,"San Diego, CA",0.4104
110,Business Development Executive,1,371,Sales Director - Federal,Zoomdata,"Washington, DC",0.4913
110,Business Development Executive,2,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4759
110,Business Development Executive,3,297,Validated Business Systems Analyst,HawkinsPointPartners,"Cambridge, MA 02138",0.4529
110,Business Development Executive,4,245,"Research Analyst, Proposals",Sotheby’s,"New York, NY",0.4432
110,Business Development Executive,5,274,Senior Data Scientist,Prudential,"Newark, NJ",0.44
110,Business Development Executive,6,323,Quantitative Corporate Finance Analyst,Global Atlantic Financial Group,"New York, NY",0.4398
110,Business Development Executive,7,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.4379
110,Business Development Executive,8,282,"Director, Data Science",Capital One,"New York, NY 10261",0.4363
110,Business Development Executive,9,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.4224
110,Business Development Executive,10,299,Senior Data Scientist,Cogitativo,"Berkeley, CA",0.4218
111,Mechanical Engineer,1,283,Deep Learning Scientist,Harnham,"San Francisco, CA",0.6711
111,Mechanical Engineer,2,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.6173
111,Mechanical Engineer,3,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.6088
111,Mechanical Engineer,4,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6
111,Mechanical Engineer,5,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5914
111,Mechanical Engineer,6,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5875
111,Mechanical Engineer,7,386,"Machine Learning Engineer – Build large, Cloud based ML systems",Camden Kelly Corporation,"Los Angeles, CA",0.5784
111,Mechanical Engineer,8,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5761
111,Mechanical Engineer,9,10,Statistical Machine Learning Scientist,AIG,"New York, NY",0.5605
111,Mechanical Engineer,10,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.5568
112,Senior iOS Engineer,1,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5347
112,Senior iOS Engineer,2,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5347
112,Senior iOS Engineer,3,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5109
112,Senior iOS Engineer,4,364,Senior Software Engineer,Clockwork Solutions,"Austin, TX 78746",0.5032
112,Senior iOS Engineer,5,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4926
112,Senior iOS Engineer,6,88,Sales Engineer,Anaconda,"Austin, TX",0.4901
112,Senior iOS Engineer,7,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.4874
112,Senior iOS Engineer,8,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.479
112,Senior iOS Engineer,9,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4763
112,Senior iOS Engineer,10,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.4728
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",1,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.508
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",2,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5006
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",3,357,Industrial Operations Manager (663748),Ball Aerospace,"Boulder, CO",0.495
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",4,93,Environmental Scientist,Eagle SNG,"Parsippany, NJ",0.4853
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",5,338,Operations Research Analyst (Mid Level),Engility,"San Diego, CA 92108",0.4821
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",6,169,Project Engineer II - Electronic Systems Integration & Test (659059) - Security clearance required,Ball Aerospace,"Boulder, CO",0.4607
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",7,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4506
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",8,57,Senior Firmware Engineer - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4451
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",9,267,IT Cloud Engineer (Active Top Secret),Jacobs,"Washington, DC",0.4353
113,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",10,199,Engineer/Research & Development Analyst,CACI,"Washington, DC 20005",0.4286
114,AI Engineer,1,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.4817
114,AI Engineer,2,30,Principal Machine Learning Data Scientist - Cloud Platform,Capital One,"New York, NY 10261 ",0.4766
114,AI Engineer,3,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.473
114,AI Engineer,4,21,Data Scientist,Diverse Lynx,"New York, NY",0.4721
114,AI Engineer,5,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.472
114,AI Engineer,6,16,"Data Scientist, Mid",Booz Allen Hamilton,"Washington, DC",0.4699
114,AI Engineer,7,312,Data Scientist II,Elevate,"San Diego, CA",0.4688
114,AI Engineer,8,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4677
114,AI Engineer,9,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.4666
114,AI Engineer,10,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4659
115,HR Officer,1,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.4669
115,HR Officer,2,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4472
115,HR Officer,3,394,Senior Security Technical Program Manager,The Climate Corporation,"Seattle, WA",0.4466
115,HR Officer,4,49,Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",0.4349
115,HR Officer,5,399,Operations Research Analyst,Grant Thornton,"Washington, DC 20036",0.4293
115,HR Officer,6,5,Senior Architect 1,Nielsen,"Chicago, IL 60647",0.4291
115,HR Officer,7,372,Staff Electrical Engineer,Burns & McDonnell,"Chicago, IL 60664",0.4287
115,HR Officer,8,290,Associate Architect,Microsoft,"Seattle, WA 98188",0.427
115,HR Officer,9,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4216
115,HR Officer,10,55,Senior Design Researcher,Microsoft,"Redmond, WA 98052",0.4192
116,"Manager- Human Resource Management (HRM)
",1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5772
116,"Manager- Human Resource Management (HRM)
",2,312,Data Scientist II,Elevate,"San Diego, CA",0.5624
116,"Manager- Human Resource Management (HRM)
",3,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5576
116,"Manager- Human Resource Management (HRM)
",4,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5574
116,"Manager- Human Resource Management (HRM)
",5,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5572
116,"Manager- Human Resource Management (HRM)
",6,287,Software Development Manager,Lab126,"Seattle, WA",0.5476
116,"Manager- Human Resource Management (HRM)
",7,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.5439
116,"Manager- Human Resource Management (HRM)
",8,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.5383
116,"Manager- Human Resource Management (HRM)
",9,301,"Staff Engineer, Machine Learning (macys.com)",Macy's,"San Francisco, CA",0.5339
116,"Manager- Human Resource Management (HRM)
",10,361,Data Engineer,Gallup,"Atlanta, GA",0.5326
117,Machine Learning (ML) Engineer,1,49,Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",0.4887
117,Machine Learning (ML) Engineer,2,33,Lead Data Analyst,Glu Mobile,"San Francisco, CA",0.4666
117,Machine Learning (ML) Engineer,3,355,Lead Data Scientist,ZestFinance,"Los Angeles, CA",0.466
117,Machine Learning (ML) Engineer,4,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.425
117,Machine Learning (ML) Engineer,5,79,"Software Engineer, Machine Learning",Facebook,"Boston, MA",0.4218
117,Machine Learning (ML) Engineer,6,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.4162
117,Machine Learning (ML) Engineer,7,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.4122
117,Machine Learning (ML) Engineer,8,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.4113
117,Machine Learning (ML) Engineer,9,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.4064
117,Machine Learning (ML) Engineer,10,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.4043
118,Sr.Officer / Executive - Internal Audit,1,363,Machine Learning Engineer - Center of Excellence - Associate,JP Morgan Chase,"New York, NY 10001 ",0.4993
118,Sr.Officer / Executive - Internal Audit,2,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.4945
118,Sr.Officer / Executive - Internal Audit,3,233,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.469
118,Sr.Officer / Executive - Internal Audit,4,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.4478
118,Sr.Officer / Executive - Internal Audit,5,312,Data Scientist II,Elevate,"San Diego, CA",0.4413
118,Sr.Officer / Executive - Internal Audit,6,376,Data Scientist.,Lorven Technologies,"New York, NY",0.4408
118,Sr.Officer / Executive - Internal Audit,7,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.4141
118,Sr.Officer / Executive - Internal Audit,8,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.4038
118,Sr.Officer / Executive - Internal Audit,9,265,Credit Risk Quantitative Analyst,CITIZENS BANK,"Boston, MA",0.4002
118,Sr.Officer / Executive - Internal Audit,10,374,Sr Deep Learning Software Engineer,NVIDIA,"Boulder, CO 80302",0.3907
119,Project Coordinator (Civil),1,49,Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",0.3844
119,Project Coordinator (Civil),2,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.3718
119,Project Coordinator (Civil),3,33,Lead Data Analyst,Glu Mobile,"San Francisco, CA",0.3667
119,Project Coordinator (Civil),4,391,Information Security Lead - New Ventures Technology,McKinsey & Company,"Chicago, IL",0.3636
119,Project Coordinator (Civil),5,267,IT Cloud Engineer (Active Top Secret),Jacobs,"Washington, DC",0.3602
119,Project Coordinator (Civil),6,79,"Software Engineer, Machine Learning",Facebook,"Boston, MA",0.3554
119,Project Coordinator (Civil),7,217,"VP, Data Science",AppNexus,"New York, NY 10010 ",0.3516
119,Project Coordinator (Civil),8,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.3498
119,Project Coordinator (Civil),9,226,Quantitative Analyst,Acuris,"New York, NY",0.3486
119,Project Coordinator (Civil),10,289,Big Data SW Engineer,KPMG,"New York, NY 10154 ",0.3478
120,Machine Learning (ML) Engineer,1,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5881
120,Machine Learning (ML) Engineer,2,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.5782
120,Machine Learning (ML) Engineer,3,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.578
120,Machine Learning (ML) Engineer,4,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.5639
120,Machine Learning (ML) Engineer,5,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5636
120,Machine Learning (ML) Engineer,6,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.552
120,Machine Learning (ML) Engineer,7,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.5457
120,Machine Learning (ML) Engineer,8,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5445
120,Machine Learning (ML) Engineer,9,17,"Manager, Data Scientist (AI/NLP)",KPMG,"Chicago, IL 60601",0.5442
120,Machine Learning (ML) Engineer,10,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.541
121,Database Administrator (DBA),1,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5301
121,Database Administrator (DBA),2,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.514
121,Database Administrator (DBA),3,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.4977
121,Database Administrator (DBA),4,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4855
121,Database Administrator (DBA),5,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.4852
121,Database Administrator (DBA),6,21,Data Scientist,Diverse Lynx,"New York, NY",0.4839
121,Database Administrator (DBA),7,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4796
121,Database Administrator (DBA),8,312,Data Scientist II,Elevate,"San Diego, CA",0.4793
121,Database Administrator (DBA),9,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.477
121,Database Administrator (DBA),10,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.473
122,Senior iOS Engineer,1,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5384
122,Senior iOS Engineer,2,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5011
122,Senior iOS Engineer,3,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4966
122,Senior iOS Engineer,4,32,Software Engineering Manager - Account Take Over,Sift Science,"Seattle, WA",0.486
122,Senior iOS Engineer,5,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4856
122,Senior iOS Engineer,6,274,Senior Data Scientist,Prudential,"Newark, NJ",0.4829
122,Senior iOS Engineer,7,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.4818
122,Senior iOS Engineer,8,237,Research Analyst Intern - Blockchain,Fresh Digital Group,"New York, NY 10038 ",0.4809
122,Senior iOS Engineer,9,332,QA Engineer,Schireson,"Boston, MA",0.476
122,Senior iOS Engineer,10,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.476
